93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF du sport travailliste;2;;2;;1;;1;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF du sport universitaire;12;;12;;3;;3;;0;25771;13447;3693;7455;2298;7325;14261;4184
93072;93240;STAINS;48.9565669, 2.3825154;FF de canoë-kayak;1;;1;;;;;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF d'altérophilie, musculation, force athlétique et culturisme;7;;7;;1;;1;;1;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de judo-jujitsu et disciplines associées;64;43;20;1;4;4;;;10;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de tennis;273;201;63;9;84;65;18;1;41;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF d'aéromodélisme;1;;1;;;;;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de boxe française, savate et disciplines associées;1;;1;;1;;1;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de danse;1;;1;;1;;1;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de roller sports;4;3;1;;1;1;;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF de la retraite sportive;5;;;5;;;;;0;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;FF du sport adapté;4;1;3;;;;;;1;33829;17707;5475;9464;2768;11104;17911;4814
93072;93240;STAINS;48.9565669, 2.3825154;Union nationale des clubs universitaires;1;1;;;;;;;0;33829;17707;5475;9464;2768;11104;17911;4814
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de basketball;91;59;31;1;14;6;8;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF d'altérophilie, musculation, force athlétique et culturisme;3;;3;;2;;2;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de ski;6;4;1;1;4;3;;1;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de volley-ball;110;70;39;;67;44;23;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF d'aéronautique;23;2;14;6;;;;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF du sport automobile;6;1;5;;;;;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de danse;3;;3;;2;;2;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de roller sports;74;52;22;;37;30;7;;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF d'éducation physique et de gymnastique volontaire;290;5;182;103;263;2;175;86;0;28006;14438;3494;8119;2826;7187;15881;4939
93077;93250;VILLEMOMBLE;48.8847875, 2.5105095;FF de la retraite sportive;1;;;1;;;;;0;28006;14438;3494;8119;2826;7187;15881;4939
